Epoch: 1 | Step: 0 | train loss: 0.227455 | val loss: 0.058772
Epoch: 2 | Step: 0 | train loss: 0.175979 | val loss: 0.054151
Epoch: 3 | Step: 0 | train loss: 0.131234 | val loss: 0.039752
Epoch: 4 | Step: 0 | train loss: 0.148539 | val loss: 0.025164
Epoch: 5 | Step: 0 | train loss: 0.140941 | val loss: 0.017665
Epoch: 6 | Step: 0 | train loss: 0.089374 | val loss: 0.014242
Epoch: 7 | Step: 0 | train loss: 0.116319 | val loss: 0.013023
Epoch: 8 | Step: 0 | train loss: 0.078284 | val loss: 0.011844
Epoch: 9 | Step: 0 | train loss: 0.056527 | val loss: 0.010382
Epoch: 10 | Step: 0 | train loss: 0.063306 | val loss: 0.009179
Epoch: 11 | Step: 0 | train loss: 0.041599 | val loss: 0.008538
Epoch: 12 | Step: 0 | train loss: 0.038143 | val loss: 0.008623
Epoch: 13 | Step: 0 | train loss: 0.035156 | val loss: 0.008776
Epoch: 14 | Step: 0 | train loss: 0.032892 | val loss: 0.008768
Epoch: 15 | Step: 0 | train loss: 0.029872 | val loss: 0.009140
Epoch: 16 | Step: 0 | train loss: 0.025511 | val loss: 0.009178
Epoch: 17 | Step: 0 | train loss: 0.025119 | val loss: 0.009180
Epoch: 18 | Step: 0 | train loss: 0.023546 | val loss: 0.009514
Epoch: 19 | Step: 0 | train loss: 0.023182 | val loss: 0.009494
Epoch: 20 | Step: 0 | train loss: 0.023857 | val loss: 0.009250
Epoch: 21 | Step: 0 | train loss: 0.019748 | val loss: 0.008735
Epoch: 22 | Step: 0 | train loss: 0.019405 | val loss: 0.008658
Epoch: 23 | Step: 0 | train loss: 0.019990 | val loss: 0.008445
Epoch: 24 | Step: 0 | train loss: 0.018400 | val loss: 0.008086
Epoch: 25 | Step: 0 | train loss: 0.016235 | val loss: 0.008004
Epoch: 26 | Step: 0 | train loss: 0.016745 | val loss: 0.007777
Epoch: 27 | Step: 0 | train loss: 0.014487 | val loss: 0.007701
Epoch: 28 | Step: 0 | train loss: 0.015809 | val loss: 0.007567
Epoch: 29 | Step: 0 | train loss: 0.014799 | val loss: 0.007661
Epoch: 30 | Step: 0 | train loss: 0.017384 | val loss: 0.007691
Epoch: 31 | Step: 0 | train loss: 0.013938 | val loss: 0.007714
Epoch: 32 | Step: 0 | train loss: 0.015235 | val loss: 0.007666
Epoch: 33 | Step: 0 | train loss: 0.017749 | val loss: 0.007737
Epoch: 34 | Step: 0 | train loss: 0.014120 | val loss: 0.007727
Epoch: 35 | Step: 0 | train loss: 0.015446 | val loss: 0.007706
Epoch: 36 | Step: 0 | train loss: 0.013905 | val loss: 0.007739
Epoch: 37 | Step: 0 | train loss: 0.015631 | val loss: 0.007777
Epoch: 38 | Step: 0 | train loss: 0.015668 | val loss: 0.007875
Epoch: 39 | Step: 0 | train loss: 0.013958 | val loss: 0.007928
Epoch: 40 | Step: 0 | train loss: 0.013177 | val loss: 0.007880
Epoch: 41 | Step: 0 | train loss: 0.015831 | val loss: 0.007903
Epoch: 42 | Step: 0 | train loss: 0.011200 | val loss: 0.008020
Epoch: 43 | Step: 0 | train loss: 0.014509 | val loss: 0.007937
Epoch: 44 | Step: 0 | train loss: 0.013667 | val loss: 0.007981
Epoch: 45 | Step: 0 | train loss: 0.013438 | val loss: 0.007884
Epoch: 46 | Step: 0 | train loss: 0.012721 | val loss: 0.007835
Epoch: 47 | Step: 0 | train loss: 0.012915 | val loss: 0.007723
Epoch: 48 | Step: 0 | train loss: 0.010973 | val loss: 0.007724
Epoch: 49 | Step: 0 | train loss: 0.013832 | val loss: 0.007646
Epoch: 50 | Step: 0 | train loss: 0.013056 | val loss: 0.007637
Epoch: 51 | Step: 0 | train loss: 0.012655 | val loss: 0.007573
Epoch: 52 | Step: 0 | train loss: 0.012628 | val loss: 0.007504
Epoch: 53 | Step: 0 | train loss: 0.013181 | val loss: 0.007477
Epoch: 54 | Step: 0 | train loss: 0.012855 | val loss: 0.007485
Epoch: 55 | Step: 0 | train loss: 0.013217 | val loss: 0.007480
Epoch: 56 | Step: 0 | train loss: 0.011415 | val loss: 0.007393
Epoch: 57 | Step: 0 | train loss: 0.011485 | val loss: 0.007410
Epoch: 58 | Step: 0 | train loss: 0.012455 | val loss: 0.007398
Epoch: 59 | Step: 0 | train loss: 0.012060 | val loss: 0.007392
Epoch: 60 | Step: 0 | train loss: 0.011168 | val loss: 0.007426
Epoch: 61 | Step: 0 | train loss: 0.011361 | val loss: 0.007433
Epoch: 62 | Step: 0 | train loss: 0.011692 | val loss: 0.007521
Epoch: 63 | Step: 0 | train loss: 0.012325 | val loss: 0.007408
Epoch: 64 | Step: 0 | train loss: 0.013097 | val loss: 0.007422
Epoch: 65 | Step: 0 | train loss: 0.010312 | val loss: 0.007310
Epoch: 66 | Step: 0 | train loss: 0.013513 | val loss: 0.007250
Epoch: 67 | Step: 0 | train loss: 0.011674 | val loss: 0.007197
Epoch: 68 | Step: 0 | train loss: 0.010551 | val loss: 0.007150
Epoch: 69 | Step: 0 | train loss: 0.009894 | val loss: 0.007183
Epoch: 70 | Step: 0 | train loss: 0.011496 | val loss: 0.007156
Epoch: 71 | Step: 0 | train loss: 0.011225 | val loss: 0.007040
Epoch: 72 | Step: 0 | train loss: 0.009705 | val loss: 0.007055
Epoch: 73 | Step: 0 | train loss: 0.010116 | val loss: 0.007069
Epoch: 74 | Step: 0 | train loss: 0.011276 | val loss: 0.007072
Epoch: 75 | Step: 0 | train loss: 0.012426 | val loss: 0.006948
Epoch: 76 | Step: 0 | train loss: 0.013292 | val loss: 0.006940
Epoch: 77 | Step: 0 | train loss: 0.010818 | val loss: 0.006955
Epoch: 78 | Step: 0 | train loss: 0.011204 | val loss: 0.006913
Epoch: 79 | Step: 0 | train loss: 0.012838 | val loss: 0.006977
Epoch: 80 | Step: 0 | train loss: 0.010907 | val loss: 0.007046
Epoch: 81 | Step: 0 | train loss: 0.010960 | val loss: 0.007102
Epoch: 82 | Step: 0 | train loss: 0.011750 | val loss: 0.006989
Epoch: 83 | Step: 0 | train loss: 0.010595 | val loss: 0.007013
Epoch: 84 | Step: 0 | train loss: 0.010491 | val loss: 0.006995
Epoch: 85 | Step: 0 | train loss: 0.011568 | val loss: 0.006992
Epoch: 86 | Step: 0 | train loss: 0.011850 | val loss: 0.007020
Epoch: 87 | Step: 0 | train loss: 0.011699 | val loss: 0.006967
Epoch: 88 | Step: 0 | train loss: 0.011064 | val loss: 0.007034
Epoch: 89 | Step: 0 | train loss: 0.010110 | val loss: 0.006949
Epoch: 90 | Step: 0 | train loss: 0.010676 | val loss: 0.006852
Epoch: 91 | Step: 0 | train loss: 0.012334 | val loss: 0.006789
Epoch: 92 | Step: 0 | train loss: 0.011359 | val loss: 0.006746
Epoch: 93 | Step: 0 | train loss: 0.011275 | val loss: 0.006796
Epoch: 94 | Step: 0 | train loss: 0.010399 | val loss: 0.006888
Epoch: 95 | Step: 0 | train loss: 0.011057 | val loss: 0.007033
Epoch: 96 | Step: 0 | train loss: 0.011579 | val loss: 0.007141
Epoch: 97 | Step: 0 | train loss: 0.010719 | val loss: 0.007095
Epoch: 98 | Step: 0 | train loss: 0.010382 | val loss: 0.006891
Epoch: 99 | Step: 0 | train loss: 0.009083 | val loss: 0.006911
Epoch: 100 | Step: 0 | train loss: 0.009708 | val loss: 0.006931
Epoch: 101 | Step: 0 | train loss: 0.010632 | val loss: 0.006904
Epoch: 102 | Step: 0 | train loss: 0.009985 | val loss: 0.006859
Epoch: 103 | Step: 0 | train loss: 0.009382 | val loss: 0.006833
Epoch: 104 | Step: 0 | train loss: 0.011764 | val loss: 0.006776
Epoch: 105 | Step: 0 | train loss: 0.011237 | val loss: 0.006844
Epoch: 106 | Step: 0 | train loss: 0.010274 | val loss: 0.006818
Epoch: 107 | Step: 0 | train loss: 0.010072 | val loss: 0.006723
Epoch: 108 | Step: 0 | train loss: 0.010686 | val loss: 0.006725
Epoch: 109 | Step: 0 | train loss: 0.008430 | val loss: 0.006608
Epoch: 110 | Step: 0 | train loss: 0.009580 | val loss: 0.006629
Epoch: 111 | Step: 0 | train loss: 0.009526 | val loss: 0.006755
Epoch: 112 | Step: 0 | train loss: 0.009598 | val loss: 0.006633
Epoch: 113 | Step: 0 | train loss: 0.009788 | val loss: 0.006538
Epoch: 114 | Step: 0 | train loss: 0.009612 | val loss: 0.006373
Epoch: 115 | Step: 0 | train loss: 0.009100 | val loss: 0.006395
Epoch: 116 | Step: 0 | train loss: 0.008461 | val loss: 0.006407
Epoch: 117 | Step: 0 | train loss: 0.010183 | val loss: 0.006515
Epoch: 118 | Step: 0 | train loss: 0.009991 | val loss: 0.006461
Epoch: 119 | Step: 0 | train loss: 0.009164 | val loss: 0.006397
Epoch: 120 | Step: 0 | train loss: 0.007765 | val loss: 0.006239
Epoch: 121 | Step: 0 | train loss: 0.009614 | val loss: 0.006252
Epoch: 122 | Step: 0 | train loss: 0.010307 | val loss: 0.006245
Epoch: 123 | Step: 0 | train loss: 0.009361 | val loss: 0.006273
Epoch: 124 | Step: 0 | train loss: 0.009563 | val loss: 0.006357
Epoch: 125 | Step: 0 | train loss: 0.009255 | val loss: 0.006356
Epoch: 126 | Step: 0 | train loss: 0.009101 | val loss: 0.006261
Epoch: 127 | Step: 0 | train loss: 0.010273 | val loss: 0.006195
Epoch: 128 | Step: 0 | train loss: 0.008190 | val loss: 0.006307
Epoch: 129 | Step: 0 | train loss: 0.007585 | val loss: 0.006487
Epoch: 130 | Step: 0 | train loss: 0.009508 | val loss: 0.006305
Epoch: 131 | Step: 0 | train loss: 0.009557 | val loss: 0.006360
Epoch: 132 | Step: 0 | train loss: 0.009304 | val loss: 0.006276
Epoch: 133 | Step: 0 | train loss: 0.008668 | val loss: 0.006257
Epoch: 134 | Step: 0 | train loss: 0.009639 | val loss: 0.006131
Epoch: 135 | Step: 0 | train loss: 0.008916 | val loss: 0.006134
Epoch: 136 | Step: 0 | train loss: 0.009858 | val loss: 0.006038
Epoch: 137 | Step: 0 | train loss: 0.008469 | val loss: 0.005961
Epoch: 138 | Step: 0 | train loss: 0.009182 | val loss: 0.005930
Epoch: 139 | Step: 0 | train loss: 0.011046 | val loss: 0.005749
Epoch: 140 | Step: 0 | train loss: 0.009594 | val loss: 0.005907
Epoch: 141 | Step: 0 | train loss: 0.009153 | val loss: 0.006158
Epoch: 142 | Step: 0 | train loss: 0.011172 | val loss: 0.006192
Epoch: 143 | Step: 0 | train loss: 0.010736 | val loss: 0.006350
