Epoch: 1 | Step: 0 | train loss: 0.288386 | val loss: 0.063419
Epoch: 2 | Step: 0 | train loss: 0.178235 | val loss: 0.041638
Epoch: 3 | Step: 0 | train loss: 0.128682 | val loss: 0.029021
Epoch: 4 | Step: 0 | train loss: 0.098774 | val loss: 0.022956
Epoch: 5 | Step: 0 | train loss: 0.071282 | val loss: 0.021199
Epoch: 6 | Step: 0 | train loss: 0.077668 | val loss: 0.022123
Epoch: 7 | Step: 0 | train loss: 0.061869 | val loss: 0.022904
Epoch: 8 | Step: 0 | train loss: 0.061082 | val loss: 0.023543
Epoch: 9 | Step: 0 | train loss: 0.046492 | val loss: 0.022509
Epoch: 10 | Step: 0 | train loss: 0.046306 | val loss: 0.021900
Epoch: 11 | Step: 0 | train loss: 0.039229 | val loss: 0.021408
Epoch: 12 | Step: 0 | train loss: 0.034039 | val loss: 0.021237
Epoch: 13 | Step: 0 | train loss: 0.026003 | val loss: 0.021391
Epoch: 14 | Step: 0 | train loss: 0.025490 | val loss: 0.021716
Epoch: 15 | Step: 0 | train loss: 0.025672 | val loss: 0.022503
Epoch: 16 | Step: 0 | train loss: 0.024361 | val loss: 0.023163
Epoch: 17 | Step: 0 | train loss: 0.023803 | val loss: 0.024023
Epoch: 18 | Step: 0 | train loss: 0.022395 | val loss: 0.024462
Epoch: 19 | Step: 0 | train loss: 0.022308 | val loss: 0.024556
Epoch: 20 | Step: 0 | train loss: 0.021807 | val loss: 0.024448
Epoch: 21 | Step: 0 | train loss: 0.018950 | val loss: 0.024174
Epoch: 22 | Step: 0 | train loss: 0.018965 | val loss: 0.023767
Epoch: 23 | Step: 0 | train loss: 0.018784 | val loss: 0.022988
Epoch: 24 | Step: 0 | train loss: 0.018142 | val loss: 0.022530
Epoch: 25 | Step: 0 | train loss: 0.019175 | val loss: 0.021932
Epoch: 26 | Step: 0 | train loss: 0.019567 | val loss: 0.021431
Epoch: 27 | Step: 0 | train loss: 0.017088 | val loss: 0.020856
