Epoch: 1 | Step: 0 | train loss: 0.123211 | val loss: 0.054196
Epoch: 2 | Step: 0 | train loss: 0.084716 | val loss: 0.038150
Epoch: 3 | Step: 0 | train loss: 0.070198 | val loss: 0.026084
Epoch: 4 | Step: 0 | train loss: 0.048124 | val loss: 0.017245
Epoch: 5 | Step: 0 | train loss: 0.049712 | val loss: 0.013563
Epoch: 6 | Step: 0 | train loss: 0.044575 | val loss: 0.013252
Epoch: 7 | Step: 0 | train loss: 0.043068 | val loss: 0.013067
Epoch: 8 | Step: 0 | train loss: 0.037355 | val loss: 0.013129
Epoch: 9 | Step: 0 | train loss: 0.034610 | val loss: 0.013291
Epoch: 10 | Step: 0 | train loss: 0.025500 | val loss: 0.013516
Epoch: 11 | Step: 0 | train loss: 0.025002 | val loss: 0.014371
Epoch: 12 | Step: 0 | train loss: 0.024572 | val loss: 0.015182
Epoch: 13 | Step: 0 | train loss: 0.024106 | val loss: 0.016449
Epoch: 14 | Step: 0 | train loss: 0.024072 | val loss: 0.016760
Epoch: 15 | Step: 0 | train loss: 0.023438 | val loss: 0.016882
Epoch: 16 | Step: 0 | train loss: 0.022625 | val loss: 0.016827
Epoch: 17 | Step: 0 | train loss: 0.022012 | val loss: 0.015841
Epoch: 18 | Step: 0 | train loss: 0.020623 | val loss: 0.015179
Epoch: 19 | Step: 0 | train loss: 0.020919 | val loss: 0.013534
Epoch: 20 | Step: 0 | train loss: 0.018671 | val loss: 0.012351
Epoch: 21 | Step: 0 | train loss: 0.019397 | val loss: 0.011070
Epoch: 22 | Step: 0 | train loss: 0.016516 | val loss: 0.010409
Epoch: 23 | Step: 0 | train loss: 0.016613 | val loss: 0.010117
Epoch: 24 | Step: 0 | train loss: 0.017274 | val loss: 0.009905
Epoch: 25 | Step: 0 | train loss: 0.016569 | val loss: 0.009925
Epoch: 26 | Step: 0 | train loss: 0.015877 | val loss: 0.009775
Epoch: 27 | Step: 0 | train loss: 0.014594 | val loss: 0.009708
Epoch: 28 | Step: 0 | train loss: 0.015686 | val loss: 0.009520
Epoch: 29 | Step: 0 | train loss: 0.014526 | val loss: 0.009630
Epoch: 30 | Step: 0 | train loss: 0.015578 | val loss: 0.009575
Epoch: 31 | Step: 0 | train loss: 0.012036 | val loss: 0.009662
Epoch: 32 | Step: 0 | train loss: 0.013722 | val loss: 0.010005
Epoch: 33 | Step: 0 | train loss: 0.014058 | val loss: 0.010209
Epoch: 34 | Step: 0 | train loss: 0.014332 | val loss: 0.009999
Epoch: 35 | Step: 0 | train loss: 0.013765 | val loss: 0.009795
Epoch: 36 | Step: 0 | train loss: 0.013366 | val loss: 0.009731
Epoch: 37 | Step: 0 | train loss: 0.012110 | val loss: 0.009243
Epoch: 38 | Step: 0 | train loss: 0.012089 | val loss: 0.008929
Epoch: 39 | Step: 0 | train loss: 0.012698 | val loss: 0.008669
Epoch: 40 | Step: 0 | train loss: 0.013013 | val loss: 0.008488
Epoch: 41 | Step: 0 | train loss: 0.012302 | val loss: 0.008363
Epoch: 42 | Step: 0 | train loss: 0.011935 | val loss: 0.008275
Epoch: 43 | Step: 0 | train loss: 0.010830 | val loss: 0.008233
Epoch: 44 | Step: 0 | train loss: 0.011595 | val loss: 0.008132
Epoch: 45 | Step: 0 | train loss: 0.011338 | val loss: 0.008025
Epoch: 46 | Step: 0 | train loss: 0.011575 | val loss: 0.008021
Epoch: 47 | Step: 0 | train loss: 0.011825 | val loss: 0.007970
Epoch: 48 | Step: 0 | train loss: 0.011152 | val loss: 0.008001
Epoch: 49 | Step: 0 | train loss: 0.012335 | val loss: 0.007895
Epoch: 50 | Step: 0 | train loss: 0.011724 | val loss: 0.007744
Epoch: 51 | Step: 0 | train loss: 0.012411 | val loss: 0.007699
Epoch: 52 | Step: 0 | train loss: 0.011951 | val loss: 0.007658
Epoch: 53 | Step: 0 | train loss: 0.011532 | val loss: 0.007632
Epoch: 54 | Step: 0 | train loss: 0.011462 | val loss: 0.007539
Epoch: 55 | Step: 0 | train loss: 0.011403 | val loss: 0.007519
Epoch: 56 | Step: 0 | train loss: 0.011745 | val loss: 0.007492
Epoch: 57 | Step: 0 | train loss: 0.011345 | val loss: 0.007554
Epoch: 58 | Step: 0 | train loss: 0.010217 | val loss: 0.007519
Epoch: 59 | Step: 0 | train loss: 0.012093 | val loss: 0.007624
Epoch: 60 | Step: 0 | train loss: 0.010084 | val loss: 0.007687
Epoch: 61 | Step: 0 | train loss: 0.011474 | val loss: 0.007755
Epoch: 62 | Step: 0 | train loss: 0.011677 | val loss: 0.007712
Epoch: 63 | Step: 0 | train loss: 0.010166 | val loss: 0.007827
Epoch: 64 | Step: 0 | train loss: 0.011296 | val loss: 0.007792
Epoch: 65 | Step: 0 | train loss: 0.010302 | val loss: 0.007785
Epoch: 66 | Step: 0 | train loss: 0.010399 | val loss: 0.007666
Epoch: 67 | Step: 0 | train loss: 0.009957 | val loss: 0.007616
Epoch: 68 | Step: 0 | train loss: 0.010901 | val loss: 0.007556
Epoch: 69 | Step: 0 | train loss: 0.009755 | val loss: 0.007536
Epoch: 70 | Step: 0 | train loss: 0.009785 | val loss: 0.007505
Epoch: 71 | Step: 0 | train loss: 0.009447 | val loss: 0.007427
Epoch: 72 | Step: 0 | train loss: 0.009345 | val loss: 0.007393
Epoch: 73 | Step: 0 | train loss: 0.010397 | val loss: 0.007463
Epoch: 74 | Step: 0 | train loss: 0.008660 | val loss: 0.007323
Epoch: 75 | Step: 0 | train loss: 0.010757 | val loss: 0.007181
Epoch: 76 | Step: 0 | train loss: 0.009832 | val loss: 0.007193
Epoch: 77 | Step: 0 | train loss: 0.010455 | val loss: 0.007108
Epoch: 78 | Step: 0 | train loss: 0.009222 | val loss: 0.006869
Epoch: 79 | Step: 0 | train loss: 0.008804 | val loss: 0.006715
Epoch: 80 | Step: 0 | train loss: 0.009439 | val loss: 0.006799
Epoch: 81 | Step: 0 | train loss: 0.009188 | val loss: 0.006539
Epoch: 82 | Step: 0 | train loss: 0.008895 | val loss: 0.006443
Epoch: 83 | Step: 0 | train loss: 0.008972 | val loss: 0.006416
Epoch: 84 | Step: 0 | train loss: 0.008568 | val loss: 0.006215
Epoch: 85 | Step: 0 | train loss: 0.008655 | val loss: 0.006010
Epoch: 86 | Step: 0 | train loss: 0.009239 | val loss: 0.005988
Epoch: 87 | Step: 0 | train loss: 0.009569 | val loss: 0.005923
Epoch: 88 | Step: 0 | train loss: 0.009093 | val loss: 0.005827
Epoch: 89 | Step: 0 | train loss: 0.009842 | val loss: 0.005635
Epoch: 90 | Step: 0 | train loss: 0.009629 | val loss: 0.005665
Epoch: 91 | Step: 0 | train loss: 0.009054 | val loss: 0.005709
Epoch: 92 | Step: 0 | train loss: 0.008329 | val loss: 0.005664
Epoch: 93 | Step: 0 | train loss: 0.009645 | val loss: 0.005573
Epoch: 94 | Step: 0 | train loss: 0.008198 | val loss: 0.005479
Epoch: 95 | Step: 0 | train loss: 0.008116 | val loss: 0.005655
Epoch: 96 | Step: 0 | train loss: 0.008363 | val loss: 0.005743
Epoch: 97 | Step: 0 | train loss: 0.008512 | val loss: 0.005738
Epoch: 98 | Step: 0 | train loss: 0.009767 | val loss: 0.005711
Epoch: 99 | Step: 0 | train loss: 0.008553 | val loss: 0.005779
Epoch: 100 | Step: 0 | train loss: 0.008165 | val loss: 0.005649
Epoch: 101 | Step: 0 | train loss: 0.008045 | val loss: 0.005629
Epoch: 102 | Step: 0 | train loss: 0.009124 | val loss: 0.005865
Epoch: 103 | Step: 0 | train loss: 0.008957 | val loss: 0.005795
Epoch: 104 | Step: 0 | train loss: 0.007860 | val loss: 0.005974
Epoch: 105 | Step: 0 | train loss: 0.008453 | val loss: 0.006053
Epoch: 106 | Step: 0 | train loss: 0.008321 | val loss: 0.005821
Epoch: 107 | Step: 0 | train loss: 0.008646 | val loss: 0.005744
Epoch: 108 | Step: 0 | train loss: 0.008866 | val loss: 0.005707
Epoch: 109 | Step: 0 | train loss: 0.008445 | val loss: 0.005489
Epoch: 110 | Step: 0 | train loss: 0.008125 | val loss: 0.005454
Epoch: 111 | Step: 0 | train loss: 0.009172 | val loss: 0.005339
Epoch: 112 | Step: 0 | train loss: 0.009358 | val loss: 0.005325
Epoch: 113 | Step: 0 | train loss: 0.008089 | val loss: 0.005261
Epoch: 114 | Step: 0 | train loss: 0.007250 | val loss: 0.005185
Epoch: 115 | Step: 0 | train loss: 0.007912 | val loss: 0.005145
Epoch: 116 | Step: 0 | train loss: 0.007483 | val loss: 0.005048
Epoch: 117 | Step: 0 | train loss: 0.009055 | val loss: 0.005080
Epoch: 118 | Step: 0 | train loss: 0.008296 | val loss: 0.005003
Epoch: 119 | Step: 0 | train loss: 0.007705 | val loss: 0.004830
Epoch: 120 | Step: 0 | train loss: 0.007918 | val loss: 0.004679
Epoch: 121 | Step: 0 | train loss: 0.007675 | val loss: 0.004648
Epoch: 122 | Step: 0 | train loss: 0.008091 | val loss: 0.004616
Epoch: 123 | Step: 0 | train loss: 0.007465 | val loss: 0.004615
Epoch: 124 | Step: 0 | train loss: 0.007856 | val loss: 0.004655
Epoch: 125 | Step: 0 | train loss: 0.008010 | val loss: 0.004654
Epoch: 126 | Step: 0 | train loss: 0.007723 | val loss: 0.004756
Epoch: 127 | Step: 0 | train loss: 0.008308 | val loss: 0.004904
Epoch: 128 | Step: 0 | train loss: 0.008255 | val loss: 0.005172
Epoch: 129 | Step: 0 | train loss: 0.007163 | val loss: 0.005463
Epoch: 130 | Step: 0 | train loss: 0.008166 | val loss: 0.005109
Epoch: 131 | Step: 0 | train loss: 0.008991 | val loss: 0.005072
Epoch: 132 | Step: 0 | train loss: 0.007303 | val loss: 0.004897
Epoch: 133 | Step: 0 | train loss: 0.008511 | val loss: 0.004867
Epoch: 134 | Step: 0 | train loss: 0.007793 | val loss: 0.004647
Epoch: 135 | Step: 0 | train loss: 0.008491 | val loss: 0.004658
Epoch: 136 | Step: 0 | train loss: 0.007516 | val loss: 0.004743
Epoch: 137 | Step: 0 | train loss: 0.008388 | val loss: 0.004749
Epoch: 138 | Step: 0 | train loss: 0.007135 | val loss: 0.004847
Epoch: 139 | Step: 0 | train loss: 0.006732 | val loss: 0.005064
Epoch: 140 | Step: 0 | train loss: 0.007435 | val loss: 0.005088
Epoch: 141 | Step: 0 | train loss: 0.007122 | val loss: 0.004880
Epoch: 142 | Step: 0 | train loss: 0.008230 | val loss: 0.004860
Epoch: 143 | Step: 0 | train loss: 0.007221 | val loss: 0.004970
Epoch: 144 | Step: 0 | train loss: 0.008267 | val loss: 0.004927
Epoch: 145 | Step: 0 | train loss: 0.007539 | val loss: 0.004957
Epoch: 146 | Step: 0 | train loss: 0.008455 | val loss: 0.005065
Epoch: 147 | Step: 0 | train loss: 0.007083 | val loss: 0.005031
Epoch: 148 | Step: 0 | train loss: 0.008061 | val loss: 0.005088
Epoch: 149 | Step: 0 | train loss: 0.007383 | val loss: 0.005107
Epoch: 150 | Step: 0 | train loss: 0.008101 | val loss: 0.005186
Epoch: 151 | Step: 0 | train loss: 0.007262 | val loss: 0.005150
Epoch: 152 | Step: 0 | train loss: 0.008562 | val loss: 0.005086
Epoch: 153 | Step: 0 | train loss: 0.008413 | val loss: 0.004975
Epoch: 154 | Step: 0 | train loss: 0.007274 | val loss: 0.005028
Epoch: 155 | Step: 0 | train loss: 0.007048 | val loss: 0.004879
Epoch: 156 | Step: 0 | train loss: 0.007349 | val loss: 0.004811
Epoch: 157 | Step: 0 | train loss: 0.007508 | val loss: 0.004684
