Epoch: 1 | Step: 0 | train loss: 0.102458 | val loss: 0.114113
Epoch: 2 | Step: 0 | train loss: 0.080019 | val loss: 0.098849
Epoch: 3 | Step: 0 | train loss: 0.083549 | val loss: 0.089456
Epoch: 4 | Step: 0 | train loss: 0.073101 | val loss: 0.077658
Epoch: 5 | Step: 0 | train loss: 0.064273 | val loss: 0.070104
Epoch: 6 | Step: 0 | train loss: 0.049732 | val loss: 0.061403
Epoch: 7 | Step: 0 | train loss: 0.037043 | val loss: 0.055828
Epoch: 8 | Step: 0 | train loss: 0.042100 | val loss: 0.049496
Epoch: 9 | Step: 0 | train loss: 0.044004 | val loss: 0.045479
Epoch: 10 | Step: 0 | train loss: 0.031443 | val loss: 0.042711
Epoch: 11 | Step: 0 | train loss: 0.029852 | val loss: 0.040534
Epoch: 12 | Step: 0 | train loss: 0.025154 | val loss: 0.038005
Epoch: 13 | Step: 0 | train loss: 0.025158 | val loss: 0.035137
Epoch: 14 | Step: 0 | train loss: 0.027523 | val loss: 0.032427
Epoch: 15 | Step: 0 | train loss: 0.023993 | val loss: 0.032132
Epoch: 16 | Step: 0 | train loss: 0.024198 | val loss: 0.030404
Epoch: 17 | Step: 0 | train loss: 0.024892 | val loss: 0.027853
Epoch: 18 | Step: 0 | train loss: 0.020326 | val loss: 0.026918
Epoch: 19 | Step: 0 | train loss: 0.019651 | val loss: 0.027448
Epoch: 20 | Step: 0 | train loss: 0.018764 | val loss: 0.026035
Epoch: 21 | Step: 0 | train loss: 0.026739 | val loss: 0.026446
Epoch: 22 | Step: 0 | train loss: 0.017721 | val loss: 0.027589
Epoch: 23 | Step: 0 | train loss: 0.020413 | val loss: 0.027563
Epoch: 24 | Step: 0 | train loss: 0.018135 | val loss: 0.026294
Epoch: 25 | Step: 0 | train loss: 0.020254 | val loss: 0.026295
Epoch: 26 | Step: 0 | train loss: 0.017591 | val loss: 0.025393
Epoch: 27 | Step: 0 | train loss: 0.018747 | val loss: 0.027121
Epoch: 28 | Step: 0 | train loss: 0.018140 | val loss: 0.025787
Epoch: 29 | Step: 0 | train loss: 0.018144 | val loss: 0.025466
Epoch: 30 | Step: 0 | train loss: 0.016623 | val loss: 0.023855
Epoch: 31 | Step: 0 | train loss: 0.016653 | val loss: 0.022912
Epoch: 32 | Step: 0 | train loss: 0.018254 | val loss: 0.022115
Epoch: 33 | Step: 0 | train loss: 0.016455 | val loss: 0.022390
Epoch: 34 | Step: 0 | train loss: 0.016682 | val loss: 0.021338
Epoch: 35 | Step: 0 | train loss: 0.017115 | val loss: 0.020828
Epoch: 36 | Step: 0 | train loss: 0.014172 | val loss: 0.021025
Epoch: 37 | Step: 0 | train loss: 0.017322 | val loss: 0.020231
Epoch: 38 | Step: 0 | train loss: 0.016958 | val loss: 0.020223
Epoch: 39 | Step: 0 | train loss: 0.016182 | val loss: 0.019797
Epoch: 40 | Step: 0 | train loss: 0.016787 | val loss: 0.020055
Epoch: 41 | Step: 0 | train loss: 0.016601 | val loss: 0.019608
Epoch: 42 | Step: 0 | train loss: 0.017274 | val loss: 0.020597
Epoch: 43 | Step: 0 | train loss: 0.015036 | val loss: 0.021425
Epoch: 44 | Step: 0 | train loss: 0.017347 | val loss: 0.021771
Epoch: 45 | Step: 0 | train loss: 0.016276 | val loss: 0.022104
Epoch: 46 | Step: 0 | train loss: 0.015039 | val loss: 0.022380
Epoch: 47 | Step: 0 | train loss: 0.015948 | val loss: 0.022354
Epoch: 48 | Step: 0 | train loss: 0.015421 | val loss: 0.022033
Epoch: 49 | Step: 0 | train loss: 0.017120 | val loss: 0.021696
Epoch: 50 | Step: 0 | train loss: 0.017331 | val loss: 0.021330
Epoch: 51 | Step: 0 | train loss: 0.015518 | val loss: 0.020293
