Epoch: 1 | Step: 0 | train loss: 0.099844 | val loss: 0.052920
Epoch: 2 | Step: 0 | train loss: 0.095358 | val loss: 0.043002
Epoch: 3 | Step: 0 | train loss: 0.074653 | val loss: 0.033473
Epoch: 4 | Step: 0 | train loss: 0.050852 | val loss: 0.029868
Epoch: 5 | Step: 0 | train loss: 0.044749 | val loss: 0.027152
Epoch: 6 | Step: 0 | train loss: 0.042014 | val loss: 0.025232
Epoch: 7 | Step: 0 | train loss: 0.029693 | val loss: 0.025239
Epoch: 8 | Step: 0 | train loss: 0.027883 | val loss: 0.022499
Epoch: 9 | Step: 0 | train loss: 0.024726 | val loss: 0.021607
Epoch: 10 | Step: 0 | train loss: 0.023612 | val loss: 0.020893
Epoch: 11 | Step: 0 | train loss: 0.019739 | val loss: 0.020897
Epoch: 12 | Step: 0 | train loss: 0.018024 | val loss: 0.021097
Epoch: 13 | Step: 0 | train loss: 0.019047 | val loss: 0.021227
Epoch: 14 | Step: 0 | train loss: 0.019210 | val loss: 0.020787
Epoch: 15 | Step: 0 | train loss: 0.018926 | val loss: 0.020050
Epoch: 16 | Step: 0 | train loss: 0.017081 | val loss: 0.020118
Epoch: 17 | Step: 0 | train loss: 0.017036 | val loss: 0.020174
Epoch: 18 | Step: 0 | train loss: 0.017353 | val loss: 0.019722
Epoch: 19 | Step: 0 | train loss: 0.018077 | val loss: 0.020178
Epoch: 20 | Step: 0 | train loss: 0.015680 | val loss: 0.020293
Epoch: 21 | Step: 0 | train loss: 0.015320 | val loss: 0.020158
Epoch: 22 | Step: 0 | train loss: 0.015761 | val loss: 0.020106
Epoch: 23 | Step: 0 | train loss: 0.016242 | val loss: 0.019877
Epoch: 24 | Step: 0 | train loss: 0.014593 | val loss: 0.019651
Epoch: 25 | Step: 0 | train loss: 0.014253 | val loss: 0.019749
Epoch: 26 | Step: 0 | train loss: 0.015524 | val loss: 0.019746
Epoch: 27 | Step: 0 | train loss: 0.015134 | val loss: 0.019754
Epoch: 28 | Step: 0 | train loss: 0.014890 | val loss: 0.019628
Epoch: 29 | Step: 0 | train loss: 0.014398 | val loss: 0.019747
Epoch: 30 | Step: 0 | train loss: 0.015271 | val loss: 0.019831
Epoch: 31 | Step: 0 | train loss: 0.014692 | val loss: 0.019668
Epoch: 32 | Step: 0 | train loss: 0.015686 | val loss: 0.019490
Epoch: 33 | Step: 0 | train loss: 0.014967 | val loss: 0.019295
Epoch: 34 | Step: 0 | train loss: 0.014030 | val loss: 0.019407
